"order_id","segment_start_time","segment_end_time","actual_duration","driver_id","sector_id","product_id","quantity","weight"
"826","17/2/2024 07:18:14","17/2/2024 07:20:29","135","2","1","1","2","1533"
"1091","14/2/2024 20:50:27","14/2/2024 20:53:37","190","4","3","20","3","1974"
"1091","14/2/2024 20:50:27","14/2/2024 20:53:37","190","4","3","98","2","1184"
"262","19/2/2024 14:49:48","19/2/2024 14:53:14","206","2","1","15","2","764"
"262","19/2/2024 14:49:48","19/2/2024 14:53:14","206","2","1","35","2","1454"
"262","19/2/2024 14:49:48","19/2/2024 14:53:14","206","2","1","64","1","1956"
"262","19/2/2024 14:49:48","19/2/2024 14:53:14","206","2","1","97","3","761"
"513","26/2/2024 19:19:47","26/2/2024 19:24:40","293","4","3","39","2","1743"
"513","26/2/2024 19:19:47","26/2/2024 19:24:40","293","4","3","67","1","628"
"513","26/2/2024 19:19:47","26/2/2024 19:24:40","293","4","3","74","3","1184"
"513","26/2/2024 19:19:47","26/2/2024 19:24:40","293","4","3","76","2","1273"
"513","26/2/2024 19:19:47","26/2/2024 19:24:40","293","4","3","95","2","1491"
"513","26/2/2024 19:19:47","26/2/2024 19:24:40","293","4","3","39","2","1743"
"513","26/2/2024 19:19:47","26/2/2024 19:24:40","293","4","3","67","1","628"
"513","26/2/2024 19:19:47","26/2/2024 19:24:40","293","4","3","74","3","1184"
"513","26/2/2024 19:19:47","26/2/2024 19:24:40","293","4","3","76","2","1273"
"513","26/2/2024 19:19:47","26/2/2024 19:24:40","293","4","3","95","2","1491"
"906","4/2/2024 04:25:57","4/2/2024 04:34:07","490","4","1","5","1","1993"
"906","4/2/2024 04:25:57","4/2/2024 04:34:07","490","4","1","49","3","728"
"906","4/2/2024 04:25:57","4/2/2024 04:34:07","490","4","1","66","2","703"
"2168","4/2/2024 18:21:11","4/2/2024 18:21:46","35","1","3","43","2","923"
"356","26/2/2024 19:12:20","26/2/2024 19:14:14","114","2","2","31","3","1044"
"356","26/2/2024 19:12:20","26/2/2024 19:14:14","114","2","2","40","3","641"
"356","26/2/2024 19:12:20","26/2/2024 19:14:14","114","2","2","68","2","1895"
"356","26/2/2024 19:12:20","26/2/2024 19:14:14","114","2","2","89","2","1478"
"860","19/2/2024 15:58:32","19/2/2024 16:02:27","235","4","2","14","2","189"
"860","19/2/2024 15:58:32","19/2/2024 16:02:27","235","4","2","28","1","1789"
"860","19/2/2024 15:58:32","19/2/2024 16:02:27","235","4","2","53","2","396"
"860","19/2/2024 15:58:32","19/2/2024 16:02:27","235","4","2","69","2","1020"
"860","19/2/2024 15:58:32","19/2/2024 16:02:27","235","4","2","73","1","1359"
"1057","26/2/2024 03:53:40","26/2/2024 03:59:03","323","3","1","52","1","1306"
"1057","26/2/2024 03:53:40","26/2/2024 03:59:03","323","3","1","56","1","318"
"1057","26/2/2024 03:53:40","26/2/2024 03:59:03","323","3","1","57","2","1753"
"1057","26/2/2024 03:53:40","26/2/2024 03:59:03","323","3","1","95","3","1491"
"873","19/2/2024 21:43:34","19/2/2024 21:43:34","0","2","1","28","1","1789"
"873","19/2/2024 21:43:34","19/2/2024 21:43:34","0","2","1","46","3","344"
"873","19/2/2024 21:43:34","19/2/2024 21:43:34","0","2","1","50","3","497"
"873","19/2/2024 21:43:34","19/2/2024 21:43:34","0","2","1","82","1","1776"
"1402","3/2/2024 05:14:26","3/2/2024 05:16:50","144","1","1","8","1","1497"
"1402","3/2/2024 05:14:26","3/2/2024 05:16:50","144","1","1","26","3","1872"
"1402","3/2/2024 05:14:26","3/2/2024 05:16:50","144","1","1","64","3","1956"
"1402","3/2/2024 05:14:26","3/2/2024 05:16:50","144","1","1","80","3","414"
"395","17/2/2024 21:07:54","17/2/2024 21:10:01","127","2","3","5","2","1993"
"395","17/2/2024 21:07:54","17/2/2024 21:10:01","127","2","3","12","2","1447"
"395","17/2/2024 21:07:54","17/2/2024 21:10:01","127","2","3","16","1","750"
"395","17/2/2024 21:07:54","17/2/2024 21:10:01","127","2","3","42","3","1976"
"424","27/2/2024 09:05:09","27/2/2024 09:09:45","276","4","3","18","3","1997"
"424","27/2/2024 09:05:09","27/2/2024 09:09:45","276","4","3","31","1","1044"
"424","27/2/2024 09:05:09","27/2/2024 09:09:45","276","4","3","43","2","923"
"424","27/2/2024 09:05:09","27/2/2024 09:09:45","276","4","3","50","1","497"
"261","27/2/2024 18:11:57","27/2/2024 18:14:05","128","4","3","57","1","1753"
"261","27/2/2024 18:11:57","27/2/2024 18:14:05","128","4","3","92","1","245"
"1102","4/2/2024 14:58:34","4/2/2024 15:00:43","129","2","3","49","1","728"
"1102","4/2/2024 14:58:34","4/2/2024 15:00:43","129","2","3","79","2","1599"
"1102","4/2/2024 14:58:34","4/2/2024 15:00:43","129","2","3","87","2","982"
"1102","4/2/2024 14:58:34","4/2/2024 15:00:43","129","2","3","91","2","1428"
"1102","4/2/2024 14:58:34","4/2/2024 15:00:43","129","2","3","94","2","1168"
"1208","6/2/2024 18:58:57","6/2/2024 19:04:45","348","4","1","5","1","1993"
"1208","6/2/2024 18:58:57","6/2/2024 19:04:45","348","4","1","52","3","1306"
"1208","6/2/2024 18:58:57","6/2/2024 19:04:45","348","4","1","74","2","1184"
"1208","6/2/2024 18:58:57","6/2/2024 19:04:45","348","4","1","94","1","1168"
"1975","20/2/2024 21:08:57","20/2/2024 21:09:25","28","1","2","39","2","1743"
"177","24/2/2024 05:22:29","24/2/2024 05:26:30","241","2","1","3","2","1120"
"177","24/2/2024 05:22:29","24/2/2024 05:26:30","241","2","1","5","1","1993"
"177","24/2/2024 05:22:29","24/2/2024 05:26:30","241","2","1","8","1","1497"
"177","24/2/2024 05:22:29","24/2/2024 05:26:30","241","2","1","25","3","1963"
"177","24/2/2024 05:22:29","24/2/2024 05:26:30","241","2","1","44","1","1490"
"1896","7/2/2024 15:10:21","7/2/2024 15:14:14","233","3","2","8","2","1497"
"1896","7/2/2024 15:10:21","7/2/2024 15:14:14","233","3","2","31","3","1044"
"1896","7/2/2024 15:10:21","7/2/2024 15:14:14","233","3","2","35","3","1454"
"1896","7/2/2024 15:10:21","7/2/2024 15:14:14","233","3","2","45","2","567"
"1896","7/2/2024 15:10:21","7/2/2024 15:14:14","233","3","2","8","2","1497"
"1896","7/2/2024 15:10:21","7/2/2024 15:14:14","233","3","2","31","3","1044"
"1896","7/2/2024 15:10:21","7/2/2024 15:14:14","233","3","2","35","3","1454"
"1896","7/2/2024 15:10:21","7/2/2024 15:14:14","233","3","2","45","2","567"
"526","23/2/2024 05:32:58","23/2/2024 05:33:50","52","1","2","0","2","928"
"526","23/2/2024 05:32:58","23/2/2024 05:33:50","52","1","2","79","2","1599"
"98","2/2/2024 06:18:21","2/2/2024 06:21:27","186","4","2","12","2","1447"
"1307","3/2/2024 09:28:34","3/2/2024 09:30:03","89","1","2","23","2","546"
"1307","3/2/2024 09:28:34","3/2/2024 09:30:03","89","1","2","40","3","641"
"1307","3/2/2024 09:28:34","3/2/2024 09:30:03","89","1","2","45","3","567"
"1307","3/2/2024 09:28:34","3/2/2024 09:30:03","89","1","2","78","3","257"
"165","28/2/2024 17:29:14","28/2/2024 17:34:11","297","4","3","10","3","860"
"165","28/2/2024 17:29:14","28/2/2024 17:34:11","297","4","3","55","3","1734"
"165","28/2/2024 17:29:14","28/2/2024 17:34:11","297","4","3","76","2","1273"
"165","28/2/2024 17:29:14","28/2/2024 17:34:11","297","4","3","78","3","257"
"1913","2/2/2024 19:40:49","2/2/2024 19:43:42","173","3","2","9","2","237"
"1913","2/2/2024 19:40:49","2/2/2024 19:43:42","173","3","2","45","2","567"
"1913","2/2/2024 19:40:49","2/2/2024 19:43:42","173","3","2","48","1","256"
"1913","2/2/2024 19:40:49","2/2/2024 19:43:42","173","3","2","49","2","728"
"557","27/2/2024 07:10:09","27/2/2024 07:16:03","354","4","3","2","3","833"
"557","27/2/2024 07:10:09","27/2/2024 07:16:03","354","4","3","38","3","653"
"557","27/2/2024 07:10:09","27/2/2024 07:16:03","354","4","3","58","2","1220"
"557","27/2/2024 07:10:09","27/2/2024 07:16:03","354","4","3","81","2","1873"
"438","10/2/2024 15:37:19","10/2/2024 15:42:25","306","4","2","17","3","1612"
"438","10/2/2024 15:37:19","10/2/2024 15:42:25","306","4","2","20","1","1974"
"438","10/2/2024 15:37:19","10/2/2024 15:42:25","306","4","2","34","3","1850"
"438","10/2/2024 15:37:19","10/2/2024 15:42:25","306","4","2","37","1","1218"
"438","10/2/2024 15:37:19","10/2/2024 15:42:25","306","4","2","75","3","397"
"999","24/2/2024 20:39:51","24/2/2024 20:44:18","267","2","1","25","1","1963"
"999","24/2/2024 20:39:51","24/2/2024 20:44:18","267","2","1","52","3","1306"
"999","24/2/2024 20:39:51","24/2/2024 20:44:18","267","2","1","53","3","396"
"999","24/2/2024 20:39:51","24/2/2024 20:44:18","267","2","1","59","3","1779"
"999","24/2/2024 20:39:51","24/2/2024 20:44:18","267","2","1","93","1","1076"
"2214","28/2/2024 06:39:48","28/2/2024 06:41:03","75","1","3","41","2","1990"
"2214","28/2/2024 06:39:48","28/2/2024 06:41:03","75","1","3","45","1","567"
"2214","28/2/2024 06:39:48","28/2/2024 06:41:03","75","1","3","53","3","396"
"2214","28/2/2024 06:39:48","28/2/2024 06:41:03","75","1","3","61","1","943"
"2061","9/2/2024 17:18:13","9/2/2024 17:21:11","178","4","2","9","3","237"
"1058","25/2/2024 20:03:04","25/2/2024 20:04:24","80","3","3","87","1","982"
"1967","21/2/2024 15:04:03","21/2/2024 15:04:43","40","1","3","26","3","1872"
"2015","1/2/2024 19:36:25","1/2/2024 19:38:29","124","3","3","49","3","728"
"2015","1/2/2024 19:36:25","1/2/2024 19:38:29","124","3","3","63","1","903"
"441","18/2/2024 19:51:39","18/2/2024 19:54:54","195","3","2","4","3","610"
"441","18/2/2024 19:51:39","18/2/2024 19:54:54","195","3","2","19","1","627"
"441","18/2/2024 19:51:39","18/2/2024 19:54:54","195","3","2","25","3","1963"
"441","18/2/2024 19:51:39","18/2/2024 19:54:54","195","3","2","61","2","943"
"441","18/2/2024 19:51:39","18/2/2024 19:54:54","195","3","2","92","1","245"
"646","28/2/2024 02:52:40","28/2/2024 02:56:31","231","3","3","32","3","1754"
"646","28/2/2024 02:52:40","28/2/2024 02:56:31","231","3","3","68","2","1895"
"646","28/2/2024 02:52:40","28/2/2024 02:56:31","231","3","3","70","1","1066"
"646","28/2/2024 02:52:40","28/2/2024 02:56:31","231","3","3","76","2","1273"
"184","13/2/2024 14:36:05","13/2/2024 14:41:19","314","4","1","7","1","1949"
"184","13/2/2024 14:36:05","13/2/2024 14:41:19","314","4","1","64","1","1956"
"184","13/2/2024 14:36:05","13/2/2024 14:41:19","314","4","1","85","3","1493"
"1901","18/2/2024 16:15:37","18/2/2024 16:18:00","143","1","1","1","2","1533"
"1901","18/2/2024 16:15:37","18/2/2024 16:18:00","143","1","1","34","2","1850"
"1901","18/2/2024 16:15:37","18/2/2024 16:18:00","143","1","1","42","3","1976"
"1901","18/2/2024 16:15:37","18/2/2024 16:18:00","143","1","1","57","3","1753"
"1901","18/2/2024 16:15:37","18/2/2024 16:18:00","143","1","1","65","3","1830"
"72","14/2/2024 17:01:38","14/2/2024 17:05:47","249","3","1","18","1","1997"
"72","14/2/2024 17:01:38","14/2/2024 17:05:47","249","3","1","38","3","653"
"72","14/2/2024 17:01:38","14/2/2024 17:05:47","249","3","1","39","1","1743"
"72","14/2/2024 17:01:38","14/2/2024 17:05:47","249","3","1","64","1","1956"
"243","17/2/2024 06:41:46","17/2/2024 06:44:11","145","3","3","12","1","1447"
"243","17/2/2024 06:41:46","17/2/2024 06:44:11","145","3","3","58","2","1220"
"2112","22/2/2024 21:17:07","22/2/2024 21:18:23","76","2","3","18","3","1997"
"2112","22/2/2024 21:17:07","22/2/2024 21:18:23","76","2","3","18","3","1997"
"706","18/2/2024 06:48:26","18/2/2024 06:49:21","55","1","3","71","3","1378"
"706","18/2/2024 06:48:26","18/2/2024 06:49:21","55","1","3","80","2","414"
"810","21/2/2024 18:00:18","21/2/2024 18:02:48","150","2","2","27","2","296"
"810","21/2/2024 18:00:18","21/2/2024 18:02:48","150","2","2","74","3","1184"
"810","21/2/2024 18:00:18","21/2/2024 18:02:48","150","2","2","77","2","968"
"810","21/2/2024 18:00:18","21/2/2024 18:02:48","150","2","2","79","1","1599"
"810","21/2/2024 18:00:18","21/2/2024 18:02:48","150","2","2","90","3","1654"
"1131","12/2/2024 07:15:45","12/2/2024 07:17:28","103","1","1","72","3","1089"
"1131","12/2/2024 07:15:45","12/2/2024 07:17:28","103","1","1","85","3","1493"
"1008","11/2/2024 18:58:49","11/2/2024 19:04:36","347","3","1","13","2","486"
"1008","11/2/2024 18:58:49","11/2/2024 19:04:36","347","3","1","39","3","1743"
"1008","11/2/2024 18:58:49","11/2/2024 19:04:36","347","3","1","43","3","923"
"1008","11/2/2024 18:58:49","11/2/2024 19:04:36","347","3","1","70","2","1066"
"2003","28/2/2024 03:51:05","28/2/2024 03:51:44","39","1","3","17","1","1612"
"2003","28/2/2024 03:51:05","28/2/2024 03:51:44","39","1","3","20","1","1974"
"2139","23/2/2024 09:56:56","23/2/2024 10:03:07","371","4","2","22","2","407"
"2139","23/2/2024 09:56:56","23/2/2024 10:03:07","371","4","2","34","2","1850"
"2139","23/2/2024 09:56:56","23/2/2024 10:03:07","371","4","2","54","3","140"
"2139","23/2/2024 09:56:56","23/2/2024 10:03:07","371","4","2","65","3","1830"
"732","17/2/2024 03:04:38","17/2/2024 03:08:36","238","4","2","34","3","1850"
"732","17/2/2024 03:04:38","17/2/2024 03:08:36","238","4","2","40","2","641"
"589","5/2/2024 20:26:26","5/2/2024 20:28:50","144","2","1","13","1","486"
"589","5/2/2024 20:26:26","5/2/2024 20:28:50","144","2","1","40","1","641"
"589","5/2/2024 20:26:26","5/2/2024 20:28:50","144","2","1","60","3","462"
"985","7/2/2024 04:23:48","7/2/2024 04:23:48","0","2","2","9","3","237"
"985","7/2/2024 04:23:48","7/2/2024 04:23:48","0","2","2","17","2","1612"
"985","7/2/2024 04:23:48","7/2/2024 04:23:48","0","2","2","53","3","396"
"985","7/2/2024 04:23:48","7/2/2024 04:23:48","0","2","2","84","1","1675"
"118","9/2/2024 02:00:54","9/2/2024 02:03:43","169","3","1","18","2","1997"
"118","9/2/2024 02:00:54","9/2/2024 02:03:43","169","3","1","99","1","1557"
"1065","12/2/2024 20:30:41","12/2/2024 20:32:31","110","2","3","37","2","1218"
"1065","12/2/2024 20:30:41","12/2/2024 20:32:31","110","2","3","48","3","256"
"1065","12/2/2024 20:30:41","12/2/2024 20:32:31","110","2","3","59","1","1779"
"1065","12/2/2024 20:30:41","12/2/2024 20:32:31","110","2","3","72","1","1089"
"1888","15/2/2024 14:45:38","15/2/2024 14:52:59","441","3","1","15","2","764"
"1888","15/2/2024 14:45:38","15/2/2024 14:52:59","441","3","1","16","3","750"
"1888","15/2/2024 14:45:38","15/2/2024 14:52:59","441","3","1","32","3","1754"
"1888","15/2/2024 14:45:38","15/2/2024 14:52:59","441","3","1","57","2","1753"
"1888","15/2/2024 14:45:38","15/2/2024 14:52:59","441","3","1","87","3","982"
"651","19/2/2024 18:00:51","19/2/2024 18:02:40","109","3","2","14","2","189"
"651","19/2/2024 18:00:51","19/2/2024 18:02:40","109","3","2","28","1","1789"
"1366","3/2/2024 19:53:14","3/2/2024 19:54:06","52","1","2","64","3","1956"
"1366","3/2/2024 19:53:14","3/2/2024 19:54:06","52","1","2","70","1","1066"
"845","10/2/2024 19:27:13","10/2/2024 19:30:55","222","4","3","27","2","296"
"845","10/2/2024 19:27:13","10/2/2024 19:30:55","222","4","3","88","2","1223"
"845","10/2/2024 19:27:13","10/2/2024 19:30:55","222","4","3","98","3","1184"
"1022","5/2/2024 08:23:33","5/2/2024 08:29:18","345","4","3","13","3","486"
"1022","5/2/2024 08:23:33","5/2/2024 08:29:18","345","4","3","48","1","256"
"1022","5/2/2024 08:23:33","5/2/2024 08:29:18","345","4","3","81","3","1873"
"1022","5/2/2024 08:23:33","5/2/2024 08:29:18","345","4","3","95","2","1491"
"757","26/2/2024 05:47:20","26/2/2024 05:49:33","133","2","1","40","3","641"
"257","12/2/2024 21:20:10","12/2/2024 21:23:03","173","4","3","45","1","567"
"257","12/2/2024 21:20:10","12/2/2024 21:23:03","173","4","3","72","1","1089"
"257","12/2/2024 21:20:10","12/2/2024 21:23:03","173","4","3","95","2","1491"
"893","3/2/2024 02:40:29","3/2/2024 02:42:45","136","1","1","7","3","1949"
"893","3/2/2024 02:40:29","3/2/2024 02:42:45","136","1","1","14","3","189"
"893","3/2/2024 02:40:29","3/2/2024 02:42:45","136","1","1","19","1","627"
"893","3/2/2024 02:40:29","3/2/2024 02:42:45","136","1","1","89","3","1478"
"1761","4/2/2024 07:18:46","4/2/2024 07:20:59","133","2","3","24","1","1078"
"1761","4/2/2024 07:18:46","4/2/2024 07:20:59","133","2","3","75","3","397"
"1761","4/2/2024 07:18:46","4/2/2024 07:20:59","133","2","3","95","1","1491"
"1568","13/2/2024 17:19:35","13/2/2024 17:25:22","347","3","1","25","3","1963"
"1568","13/2/2024 17:19:35","13/2/2024 17:25:22","347","3","1","36","1","273"
"1568","13/2/2024 17:19:35","13/2/2024 17:25:22","347","3","1","48","3","256"
"1568","13/2/2024 17:19:35","13/2/2024 17:25:22","347","3","1","53","2","396"
"681","21/2/2024 21:59:18","21/2/2024 22:03:14","236","3","3","10","2","860"
"681","21/2/2024 21:59:18","21/2/2024 22:03:14","236","3","3","27","1","296"
"681","21/2/2024 21:59:18","21/2/2024 22:03:14","236","3","3","57","3","1753"
"681","21/2/2024 21:59:18","21/2/2024 22:03:14","236","3","3","66","2","703"
"681","21/2/2024 21:59:18","21/2/2024 22:03:14","236","3","3","78","3","257"
"172","16/2/2024 08:16:35","16/2/2024 08:17:56","81","1","2","3","1","1120"
"172","16/2/2024 08:16:35","16/2/2024 08:17:56","81","1","2","16","1","750"
"172","16/2/2024 08:16:35","16/2/2024 08:17:56","81","1","2","48","1","256"
"172","16/2/2024 08:16:35","16/2/2024 08:17:56","81","1","2","69","2","1020"
"172","16/2/2024 08:16:35","16/2/2024 08:17:56","81","1","2","72","3","1089"
"458","28/2/2024 20:09:42","28/2/2024 20:10:16","34","1","3","68","2","1895"
"339","17/2/2024 14:05:10","17/2/2024 14:07:38","148","4","2","39","1","1743"
"339","17/2/2024 14:05:10","17/2/2024 14:07:38","148","4","2","69","2","1020"
"1433","20/2/2024 02:30:20","20/2/2024 02:31:53","93","2","3","0","2","928"
"1433","20/2/2024 02:30:20","20/2/2024 02:31:53","93","2","3","6","1","629"
"1246","17/2/2024 20:40:01","17/2/2024 20:43:42","221","4","2","78","2","257"
"1246","17/2/2024 20:40:01","17/2/2024 20:43:42","221","4","2","80","3","414"
"1246","17/2/2024 20:40:01","17/2/2024 20:43:42","221","4","2","83","2","851"
"1787","28/2/2024 04:07:32","28/2/2024 04:08:36","64","1","3","24","1","1078"
"1787","28/2/2024 04:07:32","28/2/2024 04:08:36","64","1","3","28","3","1789"
"1787","28/2/2024 04:07:32","28/2/2024 04:08:36","64","1","3","58","2","1220"
"181","17/2/2024 09:35:26","17/2/2024 09:36:14","48","1","3","13","3","486"
"849","7/2/2024 02:48:48","7/2/2024 02:50:39","111","2","3","32","1","1754"
"849","7/2/2024 02:48:48","7/2/2024 02:50:39","111","2","3","51","1","300"
"849","7/2/2024 02:48:48","7/2/2024 02:50:39","111","2","3","65","1","1830"
"849","7/2/2024 02:48:48","7/2/2024 02:50:39","111","2","3","76","2","1273"
"1442","6/2/2024 19:34:17","6/2/2024 19:35:21","64","1","1","64","3","1956"
"86","22/2/2024 16:32:48","22/2/2024 16:34:05","77","2","2","15","1","764"
"86","22/2/2024 16:32:48","22/2/2024 16:34:05","77","2","2","33","1","1526"
"506","19/2/2024 20:37:45","19/2/2024 20:37:45","0","3","2","23","2","546"
"506","19/2/2024 20:37:45","19/2/2024 20:37:45","0","3","2","51","3","300"
"1299","14/2/2024 18:17:36","14/2/2024 18:20:52","196","3","3","1","3","1533"
"1299","14/2/2024 18:17:36","14/2/2024 18:20:52","196","3","3","9","2","237"
"1299","14/2/2024 18:17:36","14/2/2024 18:20:52","196","3","3","55","3","1734"
"1122","23/2/2024 02:54:20","23/2/2024 02:59:03","283","4","1","36","1","273"
"1122","23/2/2024 02:54:20","23/2/2024 02:59:03","283","4","1","72","1","1089"
"1122","23/2/2024 02:54:20","23/2/2024 02:59:03","283","4","1","80","1","414"
"764","25/2/2024 14:26:46","25/2/2024 14:26:46","0","1","2","25","2","1963"
"289","17/2/2024 15:55:56","17/2/2024 15:57:52","116","2","2","14","2","189"
"289","17/2/2024 15:55:56","17/2/2024 15:57:52","116","2","2","22","1","407"
"289","17/2/2024 15:55:56","17/2/2024 15:57:52","116","2","2","24","1","1078"
"289","17/2/2024 15:55:56","17/2/2024 15:57:52","116","2","2","25","1","1963"
"289","17/2/2024 15:55:56","17/2/2024 15:57:52","116","2","2","55","2","1734"
"647","19/2/2024 02:35:23","19/2/2024 02:37:49","146","2","2","46","3","344"
"647","19/2/2024 02:35:23","19/2/2024 02:37:49","146","2","2","58","2","1220"
"647","19/2/2024 02:35:23","19/2/2024 02:37:49","146","2","2","74","1","1184"
"647","19/2/2024 02:35:23","19/2/2024 02:37:49","146","2","2","46","3","344"
"647","19/2/2024 02:35:23","19/2/2024 02:37:49","146","2","2","58","2","1220"
"647","19/2/2024 02:35:23","19/2/2024 02:37:49","146","2","2","74","1","1184"
"345","14/2/2024 15:31:17","14/2/2024 15:32:06","49","1","3","11","1","338"
"345","14/2/2024 15:31:17","14/2/2024 15:32:06","49","1","3","29","1","906"
"345","14/2/2024 15:31:17","14/2/2024 15:32:06","49","1","3","51","1","300"
"345","14/2/2024 15:31:17","14/2/2024 15:32:06","49","1","3","72","2","1089"
"374","21/2/2024 18:21:20","21/2/2024 18:23:44","144","4","2","33","2","1526"
"374","21/2/2024 18:21:20","21/2/2024 18:23:44","144","4","2","41","1","1990"
"1747","26/2/2024 05:52:27","26/2/2024 05:54:18","111","2","2","74","2","1184"
"1747","26/2/2024 05:52:27","26/2/2024 05:54:18","111","2","2","79","1","1599"
"1133","10/2/2024 15:39:39","10/2/2024 15:43:20","221","4","3","4","2","610"
"1133","10/2/2024 15:39:39","10/2/2024 15:43:20","221","4","3","57","2","1753"
"210","26/2/2024 16:19:21","26/2/2024 16:20:35","74","1","1","18","3","1997"
"368","15/2/2024 04:28:16","15/2/2024 04:33:27","311","2","1","4","3","610"
"368","15/2/2024 04:28:16","15/2/2024 04:33:27","311","2","1","21","1","259"
"368","15/2/2024 04:28:16","15/2/2024 04:33:27","311","2","1","44","2","1490"
"368","15/2/2024 04:28:16","15/2/2024 04:33:27","311","2","1","69","3","1020"
"368","15/2/2024 04:28:16","15/2/2024 04:33:27","311","2","1","73","2","1359"
"1338","6/2/2024 02:15:33","6/2/2024 02:19:09","216","2","1","9","1","237"
"1338","6/2/2024 02:15:33","6/2/2024 02:19:09","216","2","1","45","2","567"
"1338","6/2/2024 02:15:33","6/2/2024 02:19:09","216","2","1","46","1","344"
"1338","6/2/2024 02:15:33","6/2/2024 02:19:09","216","2","1","50","1","497"
"1338","6/2/2024 02:15:33","6/2/2024 02:19:09","216","2","1","74","1","1184"
"209","26/2/2024 03:13:27","26/2/2024 03:18:03","276","4","3","2","3","833"
"209","26/2/2024 03:13:27","26/2/2024 03:18:03","276","4","3","64","3","1956"
"1473","7/2/2024 19:33:17","7/2/2024 19:36:07","170","3","2","20","3","1974"
"1473","7/2/2024 19:33:17","7/2/2024 19:36:07","170","3","2","49","2","728"
"1473","7/2/2024 19:33:17","7/2/2024 19:36:07","170","3","2","77","1","968"
"1261","11/2/2024 03:25:31","11/2/2024 03:29:23","232","2","1","19","3","627"
"1261","11/2/2024 03:25:31","11/2/2024 03:29:23","232","2","1","44","2","1490"
"1261","11/2/2024 03:25:31","11/2/2024 03:29:23","232","2","1","67","2","628"
"2159","13/2/2024 14:23:59","13/2/2024 14:25:59","120","2","2","59","2","1779"
"2159","13/2/2024 14:23:59","13/2/2024 14:25:59","120","2","2","63","3","903"
"2159","13/2/2024 14:23:59","13/2/2024 14:25:59","120","2","2","71","3","1378"
"430","18/2/2024 06:40:20","18/2/2024 06:47:34","434","4","1","77","3","968"
"430","18/2/2024 06:40:20","18/2/2024 06:47:34","434","4","1","96","3","464"
"981","26/2/2024 21:52:40","26/2/2024 22:01:52","552","4","1","69","3","1020"
"981","26/2/2024 21:52:40","26/2/2024 22:01:52","552","4","1","84","3","1675"
"981","26/2/2024 21:52:40","26/2/2024 22:01:52","552","4","1","89","3","1478"
"981","26/2/2024 21:52:40","26/2/2024 22:01:52","552","4","1","95","3","1491"
"1027","17/2/2024 18:54:28","17/2/2024 18:55:33","65","1","3","5","1","1993"
"1027","17/2/2024 18:54:28","17/2/2024 18:55:33","65","1","3","34","1","1850"
"1027","17/2/2024 18:54:28","17/2/2024 18:55:33","65","1","3","41","3","1990"
"1027","17/2/2024 18:54:28","17/2/2024 18:55:33","65","1","3","99","2","1557"
"1043","27/2/2024 19:15:00","27/2/2024 19:15:46","46","1","3","19","3","627"
"1043","27/2/2024 19:15:00","27/2/2024 19:15:46","46","1","3","60","3","462"
"1831","25/2/2024 15:06:30","25/2/2024 15:09:47","197","2","1","20","3","1974"
"1831","25/2/2024 15:06:30","25/2/2024 15:09:47","197","2","1","43","2","923"
"1831","25/2/2024 15:06:30","25/2/2024 15:09:47","197","2","1","60","1","462"
"1831","25/2/2024 15:06:30","25/2/2024 15:09:47","197","2","1","83","2","851"
"1929","26/2/2024 15:21:39","26/2/2024 15:24:17","158","4","2","17","1","1612"
"1929","26/2/2024 15:21:39","26/2/2024 15:24:17","158","4","2","55","2","1734"
"1106","22/2/2024 08:57:00","22/2/2024 08:58:01","61","1","3","48","1","256"
"1106","22/2/2024 08:57:00","22/2/2024 08:58:01","61","1","3","55","1","1734"
"1106","22/2/2024 08:57:00","22/2/2024 08:58:01","61","1","3","72","1","1089"
"1106","22/2/2024 08:57:00","22/2/2024 08:58:01","61","1","3","75","2","397"
"1106","22/2/2024 08:57:00","22/2/2024 08:58:01","61","1","3","81","1","1873"
"866","2/2/2024 05:39:48","2/2/2024 05:47:18","450","4","1","22","3","407"
"866","2/2/2024 05:39:48","2/2/2024 05:47:18","450","4","1","31","3","1044"
"866","2/2/2024 05:39:48","2/2/2024 05:47:18","450","4","1","58","2","1220"
"1290","4/2/2024 16:24:59","4/2/2024 16:28:29","210","3","2","28","2","1789"
"1290","4/2/2024 16:24:59","4/2/2024 16:28:29","210","3","2","29","2","906"
"1290","4/2/2024 16:24:59","4/2/2024 16:28:29","210","3","2","51","2","300"
"1290","4/2/2024 16:24:59","4/2/2024 16:28:29","210","3","2","86","3","670"
"658","1/2/2024 05:04:24","1/2/2024 05:05:51","87","1","1","41","2","1990"
"658","1/2/2024 05:04:24","1/2/2024 05:05:51","87","1","1","86","2","670"
"1696","10/2/2024 21:51:40","10/2/2024 21:52:36","56","1","3","4","1","610"
"1696","10/2/2024 21:51:40","10/2/2024 21:52:36","56","1","3","59","3","1779"
"1696","10/2/2024 21:51:40","10/2/2024 21:52:36","56","1","3","63","1","903"
"590","4/2/2024 16:50:09","4/2/2024 16:52:19","130","3","3","76","3","1273"
"590","4/2/2024 16:50:09","4/2/2024 16:52:19","130","3","3","94","1","1168"
"159","6/2/2024 02:52:55","6/2/2024 02:57:25","270","3","1","64","2","1956"
"159","6/2/2024 02:52:55","6/2/2024 02:57:25","270","3","1","78","3","257"
"114","16/2/2024 07:01:40","16/2/2024 07:02:34","54","1","2","38","2","653"
